Breviolum98143	K19755
Breviolum230060	K02995
Breviolum49604	K08857
Breviolum267244	K10380
Breviolum229276	K13154
Breviolum403640	K11407
Breviolum254283	K02358
Breviolum27621	K10408
Breviolum31674	K09564
Breviolum94599	K10579
Breviolum387386	K02920
Breviolum91289	K10325
Breviolum194743	K14206
Breviolum6759	K03762
Breviolum306271	K03107
Breviolum1693	K16482
Breviolum97389	K14005
Breviolum53879	K11091
Breviolum190839	K02706
Breviolum81655	K05673
Breviolum62975	K17579
Breviolum302941	K03217
Breviolum178553	K12132
Breviolum287367	K02953
Breviolum348864	K03424
Breviolum200648	K02210
Breviolum206264	K05349
Breviolum171494	K08857
Breviolum312773	K19413
Breviolum58461	K00059
Breviolum227450	K24687
Breviolum383487	K20717
Breviolum304841	K13611
Breviolum99005	K23845
Breviolum82174	K15015
Breviolum385239	K01379
Breviolum59757	K15102
Breviolum91331	K22647
Breviolum51586	K07903
Breviolum58040	K00326
Breviolum99719	K24992
Breviolum386912	K07300
Breviolum268791	K19613
Breviolum201904	K01408
Breviolum63843	K03260
Breviolum302987	K12829
Breviolum265034	K06020
Breviolum31467	K08848
Breviolum274771	K10380
Breviolum70103	K00845
Breviolum98873	K06961
Breviolum232725	K12391
Breviolum56593	K11434
Breviolum315805	K00592
Breviolum83449	K01751
Breviolum69634	K13720
Breviolum267663	K06207
Breviolum63033	K20180
Breviolum70700	K12567
Breviolum27552	K10477
Breviolum308986	K23308
Breviolum33339	K06631
Breviolum36122	K10380
Breviolum170986	K01135
Breviolum95074	K01178
Breviolum175156	K03010
Breviolum396542	K19681
Breviolum277757	K02087
Breviolum83807	K20551
Breviolum82515	K13412
Breviolum19623	K04905
Breviolum225874	K10615
Breviolum59585	K07937
Breviolum4311	K01517
Breviolum302695	K22614
Breviolum307654	K13126
Breviolum76342	K02920
Breviolum30558	K15110
Breviolum230434	K06269
Breviolum305798	K06689
Breviolum61843	K03320
Breviolum62567	K07880
Breviolum388917	K07735
Breviolum389196	K14831
Breviolum350460	K04984
Breviolum63530	K13412
Breviolum9159	K00788
Breviolum95496	K06675
Breviolum385292	K20028
Breviolum23048	K22614
Breviolum70815	K15078
Breviolum68165	K07893
Breviolum310776	K10799
Breviolum47746	K10569
Breviolum228494	K12819
Breviolum179568	K11000
Breviolum82395	K00826
Breviolum51049	K17584
Breviolum48861	K14209
Breviolum89882	K06835
Breviolum266944	K02737
Breviolum234158	K15789
Breviolum53313	K23538
Breviolum383606	K10843
Breviolum32181	K03979
Breviolum77057	K08835
Breviolum34519	K18764
Breviolum210022	K13207
Breviolum386236	K18749
Breviolum172781	K04564
Breviolum48484	K05857
Breviolum42681	K15190
Breviolum40764	K00898
Breviolum306250	K10407
Breviolum35848	K22204
Breviolum265390	K00545
Breviolum70610	K01071
Breviolum31731	K00326
Breviolum90513	K00020
Breviolum31973	K20069
Breviolum98389	K21806
Breviolum16627	K18272
Breviolum308929	K01623
Breviolum271690	K00645
Breviolum31759	K03327
Breviolum226865	K21804
Breviolum39889	K03152
Breviolum28163	K02371
Breviolum216180	K01783
Breviolum347533	K15045
Breviolum92815	K13126
Breviolum91160	K19613
Breviolum61168	K14165
Breviolum63087	K11751
Breviolum166012	K10799
Breviolum6953	K22503
Breviolum312396	K00476
Breviolum266270	K11068
Breviolum179318	K11838
Breviolum69674	K18534
Breviolum46860	K20031
Breviolum62388	K00432
Breviolum4954	K02303
Breviolum4732	K01803
Breviolum292079	K22068
Breviolum267347	K04043
Breviolum63803	K00390
Breviolum267681	K18932
Breviolum67252	K10949
Breviolum31299	K07277
Breviolum59825	K19027
Breviolum208041	K03321
Breviolum37071	K12832
Breviolum91176	K05928
Breviolum314185	K13679
Breviolum311090	K10669
Breviolum194660	K12460
Breviolum2243	K02878
Breviolum180863	K00898
Breviolum44844	K00626
Breviolum6804	K10260
Breviolum312542	K03438
Breviolum389980	K11805
Breviolum63270	K17943
Breviolum70952	K10407
Breviolum268642	K02471
Breviolum269786	K01363
Breviolum74498	K07552
Breviolum267770	K06276
Breviolum385864	K10355
Breviolum182677	K07374
Breviolum28092	K17795
Breviolum74740	K14004
Breviolum238809	K03240
Breviolum87995	K05841
Breviolum183573	K03235
Breviolum397172	K12158
Breviolum352206	K02691
Breviolum71010	K12662
Breviolum366082	K04043
Breviolum304497	K02705
Breviolum269988	K00485
Breviolum307464	K08762
Breviolum94860	K06990
Breviolum92802	K00306
Breviolum36853	K08794
Breviolum88440	K04986
Breviolum268327	K06269
Breviolum185752	K14445
Breviolum58935	K23562
Breviolum71343	K14778
Breviolum6610	K12823
Breviolum23994	K12132
Breviolum33727	K17710
Breviolum80540	K08850
Breviolum30486	K10251
Breviolum33031	K05349
Breviolum85438	K12132
Breviolum264158	K04078
Breviolum276708	K03405
Breviolum24331	K01076
Breviolum31009	K19199
Breviolum211392	K10380
Breviolum81551	K18208
Breviolum71202	K11878
Breviolum351813	K01974
Breviolum405750	K07943
Breviolum20786	K05857
Breviolum57462	K17759
Breviolum69102	K10380
Breviolum50950	K05906
Breviolum19336	K10470
Breviolum274305	K05665
Breviolum61871	K09624
Breviolum99673	K08489
Breviolum71002	K23334
Breviolum22127	K02328
Breviolum361074	K02976
Breviolum217241	K05692
Breviolum202608	K05849
Breviolum18724	K01076
Breviolum345979	K00958
Breviolum95107	K13412
Breviolum270846	K09565
Breviolum75417	K17914
Breviolum70767	K01376
Breviolum214541	K03512
Breviolum97309	K08869
Breviolum42578	K22077
Breviolum324434	K00434
Breviolum344097	K00140
Breviolum205416	K05692
Breviolum208861	K06676
Breviolum87954	K14457
Breviolum50078	K20303
Breviolum50872	K00545
Breviolum69096	K00852
Breviolum31482	K05330
Breviolum49126	K02471
Breviolum345166	K02641
Breviolum7409	K25230
Breviolum28322	K08193
Breviolum387165	K15889
Breviolum165852	K03046
Breviolum93631	K03462
Breviolum202336	K11323
Breviolum205948	K14997
Breviolum52285	K10393
Breviolum36290	K01738
Breviolum29901	K12812
Breviolum33207	K18764
Breviolum207936	K15015
Breviolum51015	K17535
Breviolum360534	K02878
Breviolum3673	K05665
Breviolum359842	K01006
Breviolum266977	K24427
Breviolum171871	K03254
Breviolum356047	K01126
Breviolum82436	K06070
Breviolum74028	K01581
Breviolum352848	K02927
Breviolum40697	K20843
Breviolum208359	K06175
Breviolum31699	K08281
Breviolum28091	K15986
Breviolum69956	K22074
Breviolum346998	K10380
Breviolum89302	K00688
Breviolum51026	K06180
Breviolum91058	K11209
Breviolum268867	K25230
Breviolum206591	K04905
Breviolum356909	K00011
Breviolum236486	K05961
Breviolum345803	K15377
Breviolum74564	K14439
Breviolum88197	K11481
Breviolum8626	K09480
Breviolum99302	K23625
Breviolum60387	K06691
Breviolum94975	K12196
Breviolum99779	K13298
Breviolum272042	K06130
Breviolum364709	K17592
Breviolum271727	K01507
Breviolum50463	K03231
Breviolum90392	K10357
Breviolum30148	K05665
Breviolum58900	K07117
Breviolum309713	K04856
Breviolum48852	K06180
Breviolum63771	K03320
Breviolum364831	K02976
Breviolum63281	K10770
Breviolum264196	K04905
Breviolum45015	K09560
Breviolum96094	K06180
Breviolum70408	K06639
Breviolum59520	K02492
Breviolum57224	K01139
Breviolum182588	K00362
Breviolum359880	K01802
Breviolum173230	K08869
Breviolum238445	K08341
Breviolum351338	K11153
Breviolum70085	K14652
Breviolum87879	K06180
Breviolum267776	K02927
Breviolum69772	K01490
Breviolum302563	K14963
Breviolum62807	K06180
Breviolum74043	K08741
Breviolum308508	K02957
Breviolum64788	K10423
Breviolum67622	K16575
Breviolum32529	K00898
Breviolum402119	K22763
Breviolum226052	K21969
Breviolum172864	K02636
Breviolum353846	K02725
Breviolum346194	K02984
Breviolum4881	K01456
Breviolum384307	K00359
Breviolum5720	K12430
Breviolum237200	K13091
Breviolum83422	K16075
Breviolum207326	K05841
Breviolum58779	K02325
Breviolum398068	K16264
Breviolum207553	K04908
Breviolum68404	K00700
Breviolum88431	K14411
Breviolum59018	K11087
Breviolum186914	K01135
Breviolum99567	K19219
Breviolum31328	K13412
Breviolum81814	K14539
Breviolum174868	K07238
Breviolum7713	K10632
Breviolum235635	K00710
Breviolum87144	K17506
Breviolum57355	K01784
Breviolum53199	K02925
Breviolum349953	K07937
Breviolum89081	K10394
Breviolum373726	K03020
Breviolum271268	K05302
Breviolum27445	K14829
Breviolum62009	K14755
Breviolum43916	K15110
Breviolum352984	K22762
Breviolum346452	K14753
Breviolum305336	K02134
Breviolum232543	K00658
Breviolum229542	K12319
Breviolum24333	K02922
Breviolum69376	K21437
Breviolum68845	K15085
Breviolum70121	K16900
Breviolum40225	K00013
Breviolum61110	K15448
Breviolum396541	K07937
Breviolum268517	K20028
Breviolum203719	K03881
Breviolum83563	K01202
Breviolum88662	K07375
Breviolum57500	K20791
Breviolum51233	K01408
Breviolum346014	K16055
Breviolum265710	K03188
Breviolum74702	K03437
Breviolum58105	K18763
Breviolum7046	K12348
Breviolum81844	K15701
Breviolum394377	K13026
Breviolum207706	K01254
Breviolum33842	K20028
Breviolum206716	K08790
Breviolum1822	K16185
Breviolum79501	K06180
Breviolum36721	K08819
Breviolum347453	K12442
Breviolum166364	K08827
Breviolum303213	K04730
Breviolum32619	K00889
Breviolum95864	K16175
Breviolum349064	K14554
Breviolum185787	K07374
Breviolum27474	K14963
Breviolum53155	K12589
Breviolum69964	K13111
Breviolum64969	K08232
Breviolum212255	K17544
Breviolum70243	K12735
Breviolum51582	K12373
Breviolum83365	K08857
Breviolum165054	K00927
Breviolum306429	K01626
Breviolum78317	K14376
Breviolum62955	K25896
Breviolum305143	K01834
Breviolum57460	K10808
Breviolum183670	K05038
Breviolum211803	K07376
Breviolum62912	K04739
Breviolum225800	K00799
Breviolum343930	K03165
Breviolum226706	K00665
Breviolum81699	K13293
Breviolum63715	K10408
Breviolum82802	K13118
Breviolum265862	K22588
Breviolum46653	K05884
Breviolum171130	K20224
Breviolum8926	K13197
Breviolum51054	K12132
Breviolum264434	K14652
Breviolum309035	K02734
Breviolum70205	K12193
Breviolum200331	K00873
Breviolum399945	K06176
Breviolum70874	K09571
Breviolum170818	K19360
Breviolum304442	K10859
Breviolum59303	K00294
Breviolum82358	K13444
Breviolum62463	K07198
Breviolum220013	K03696
Breviolum32993	K03657
Breviolum167745	K21413
Breviolum269810	K02953
Breviolum57162	K00901
Breviolum38462	K17943
Breviolum318319	K10799
Breviolum350519	K10594
Breviolum51313	K05658
Breviolum85307	K15377
Breviolum269933	K03675
Breviolum40467	K10406
Breviolum54146	K00472
Breviolum50552	K07393
Breviolum344539	K00671
Breviolum218621	K09569
Breviolum57212	K16582
Breviolum80490	K00472
Breviolum177788	K07877
Breviolum21660	K17777
Breviolum63085	K08869
Breviolum61017	K01081
Breviolum48482	K05849
Breviolum38518	K10410
Breviolum56450	K06694
Breviolum358386	K00665
Breviolum324113	K15115
Breviolum89154	K11407
Breviolum169240	K04615
Breviolum6797	K14007
Breviolum198132	K13274
Breviolum58815	K14831
Breviolum83447	K22763
Breviolum61235	K13171
Breviolum2386	K14379
Breviolum266788	K15276
Breviolum7401	K12405
Breviolum81162	K15013
Breviolum37459	K13095
Breviolum82663	K00703
Breviolum70573	K01076
Breviolum33176	K09632
Breviolum27670	K00789
Breviolum184491	K00671
Breviolum82555	K15505
Breviolum31746	K08764
Breviolum238937	K02974
Breviolum75005	K03283
Breviolum209145	K02945
Breviolum8875	K14165
Breviolum203616	K10595
Breviolum347184	K08582
Breviolum47299	K01890
Breviolum53415	K06268
Breviolum344776	K00314
Breviolum28849	K15692
Breviolum326340	K07936
Breviolum82064	K11426
Breviolum95733	K03377
Breviolum406190	K00327
Breviolum74033	K06180
Breviolum32295	K16197
Breviolum27667	K00799
Breviolum309771	K07115
Breviolum58237	K05389
Breviolum384138	K04097
Breviolum50813	K13412
Breviolum353006	K04460
Breviolum27965	K17783
Breviolum202911	K02890
Breviolum62078	K04371
Breviolum81220	K06180
Breviolum384460	K23899
Breviolum62300	K17943
Breviolum304746	K10410
Breviolum957	K02262
Breviolum265104	K10407
Breviolum225842	K03686
Breviolum88517	K03931
Breviolum304157	K03098
Breviolum227476	K11536
Breviolum199785	K10407
Breviolum60864	K04930
Breviolum59219	K24469
Breviolum269510	K23978
Breviolum200075	K03737
Breviolum172050	K02156
Breviolum226009	K02183
Breviolum62294	K11481
Breviolum38352	K19882
Breviolum53465	K00574
Breviolum62094	K23029
Breviolum90396	K00921
Breviolum47477	K05841
Breviolum386838	K00856
Breviolum74149	K12389
Breviolum37067	K10393
Breviolum62785	K10756
Breviolum44465	K02883
Breviolum61788	K08906
Breviolum236186	K10380
Breviolum48423	K09554
Breviolum37694	K14684
Breviolum225882	K17609
Breviolum3303	K02943
Breviolum70813	K02183
Breviolum81634	K09511
Breviolum217190	K03686
Breviolum43760	K08176
Breviolum81260	K00011
Breviolum94225	K01673
Breviolum309265	K02183
Breviolum209591	K02978
Breviolum214294	K02927
Breviolum93724	K18384
Breviolum211359	K02957
Breviolum88943	K05389
Breviolum82126	K21989
Breviolum34570	K00914
Breviolum50702	K08193
Breviolum265013	K01054
Breviolum88313	K22824
Breviolum74097	K02148
Breviolum345308	K17821
Breviolum26695	K22145
Breviolum207869	K25458
Breviolum69556	K03500
Breviolum85563	K11982
Breviolum96084	K12857
Breviolum70248	K07393
Breviolum81970	K18470
Breviolum69179	K14617
Breviolum176087	K05692
Breviolum97852	K00223
Breviolum93391	K06699
Breviolum172243	K07513
Breviolum306104	K15046
Breviolum210718	K20101
Breviolum307606	K20873
Breviolum233298	K13412
Breviolum46908	K02202
Breviolum48770	K15341
Breviolum346372	K15276
Breviolum386037	K03762
Breviolum208977	K15101
Breviolum74363	K10577
Breviolum345978	K06901
Breviolum352138	K05275
Breviolum225710	K21915
Breviolum264806	K04515
Breviolum91339	K03417
Breviolum57171	K01200
Breviolum267099	K00721
Breviolum78289	K00658
Breviolum310246	K03039
Breviolum2879	K00078
Breviolum23335	K05956
Breviolum275759	K10799
Breviolum68490	K12849
Breviolum387040	K03834
Breviolum193904	K17535
Breviolum82086	K16271
Breviolum79567	K05658
Breviolum60162	K01537
Breviolum98382	K15177
Breviolum68378	K13126
Breviolum76226	K22614
Breviolum28635	K03861
Breviolum390492	K06195
Breviolum42438	K00079
Breviolum240638	K16914
Breviolum321315	K05516
Breviolum346640	K10799
Breviolum73085	K03283
Breviolum193649	K03253
Breviolum273540	K12611
Breviolum253341	K00012
Breviolum303960	K17630
Breviolum383782	K12440
Breviolum41614	K12132
Breviolum74814	K15637
Breviolum266925	K08770
Breviolum54126	K13347
Breviolum8042	K19704
Breviolum38155	K03321
Breviolum350108	K15377
Breviolum94957	K10768
Breviolum40385	K00901
Breviolum7208	K10842
Breviolum90860	K11594
Breviolum168292	K14326
Breviolum226097	K01892
Breviolum51958	K16462
Breviolum18254	K06215
Breviolum232101	K25792
Breviolum174799	K14079
Breviolum59893	K01784
Breviolum43960	K14155
Breviolum70402	K13667
Breviolum6773	K11594
Breviolum284155	K08244
Breviolum211338	K00545
Breviolum88010	K02943
Breviolum81752	K23424
Breviolum267981	K17964
Breviolum81681	K01265
Breviolum176762	K05312
Breviolum387703	K01424
Breviolum227981	K10380
Breviolum93159	K02836
Breviolum92659	K04373
Breviolum349419	K16639
Breviolum279581	K10380
Breviolum165048	K10380
Breviolum348083	K13113
Breviolum31538	K10380
Breviolum344512	K08582
Breviolum192541	K24127
Breviolum206524	K01373
Breviolum207408	K16538
Breviolum245408	K24104
Breviolum266996	K20129
Breviolum38848	K04874
Breviolum233824	K13755
Breviolum33217	K12193
Breviolum94085	K12132
Breviolum394404	K00925
Breviolum354843	K03019
Breviolum306226	K03500
Breviolum68263	K04842
Breviolum231658	K03035
Breviolum91363	K20715
Breviolum72552	K22763
Breviolum49447	K00889
Breviolum53493	K15377
Breviolum70983	K09649
Breviolum62397	K08654
Breviolum49029	K23257
Breviolum93840	K08869
Breviolum58511	K07198
Breviolum67578	K18055
Breviolum32728	K20028
Breviolum392756	K03320
Breviolum95419	K07126
Breviolum37271	K17725
Breviolum390230	K04933
Breviolum90873	K03686
Breviolum67974	K10799
Breviolum63100	K00485
Breviolum97668	K14191
Breviolum384727	K03847
Breviolum219029	K25805
Breviolum62199	K23257
Breviolum1745	K03256
Breviolum38739	K06130
Breviolum345841	K08493
Breviolum365434	K03094
Breviolum33162	K12877
Breviolum68479	K13431
Breviolum264201	K00800
Breviolum269164	K14379
Breviolum303833	K01692
Breviolum404859	K12862
Breviolum33147	K17550
Breviolum69664	K14404
Breviolum90885	K10666
Breviolum2214	K00128
Breviolum388145	K01692
Breviolum238671	K00077
Breviolum32306	K07299
Breviolum89478	K14838
Breviolum166765	K12844
Breviolum29888	K16865
Breviolum81838	K03859
Breviolum71333	K09584
Breviolum49325	K01216
Breviolum217789	K00142
Breviolum49546	K07432
Breviolum78167	K24936
Breviolum7051	K00626
Breviolum186254	K08624
Breviolum311597	K05610
Breviolum198319	K14810
Breviolum59868	K10336
Breviolum92685	K03083
Breviolum389293	K00859
Breviolum181465	K10575
Breviolum227977	K12132
Breviolum94701	K14301
Breviolum343063	K07238
Breviolum181588	K06901
Breviolum169847	K05643
Breviolum50866	K02261
Breviolum91148	K12811
Breviolum97009	K00948
Breviolum380168	K20873
Breviolum27643	K14570
Breviolum33342	K02445
Breviolum18013	K02863
Breviolum22835	K01210
Breviolum238339	K09613
Breviolum46117	K01079
Breviolum314266	K15255
Breviolum64034	K02976
Breviolum81498	K06911
Breviolum236069	K10799
Breviolum351424	K09773
Breviolum76876	K01903
Breviolum81534	K16458
Breviolum264335	K00898
Breviolum403060	K02978
Breviolum369678	K02989
Breviolum307611	K00762
Breviolum47202	K02959
Breviolum51286	K02951
Breviolum81739	K15521
Breviolum34499	K24469
Breviolum31600	K09645
Breviolum389534	K04371
Breviolum308934	K25610
Breviolum6093	K13525
Breviolum78335	K25192
Breviolum59174	K14809
Breviolum344998	K17586
Breviolum57393	K09592
Breviolum319619	K02940
Breviolum25805	K01309
Breviolum238114	K08803
Breviolum88814	K09498
Breviolum208843	K08764
Breviolum193522	K07436
Breviolum55242	K13412
Breviolum384109	K02542
Breviolum71070	K08582
Breviolum173166	K20715
Breviolum227539	K14990
Breviolum347955	K08716
Breviolum329084	K00134
Breviolum389451	K17506
Breviolum174120	K24182
Breviolum387443	K06070
Breviolum31010	K02927
Breviolum43645	K22372
Breviolum176255	K05692
Breviolum386053	K22138
Breviolum70143	K18670
Breviolum70167	K22857
Breviolum266736	K17302
Breviolum229646	K03695
Breviolum57260	K05016
Breviolum386283	K12447
Breviolum54771	K00058
Breviolum49124	K22381
Breviolum211086	K22614
Breviolum345355	K00472
Breviolum32645	K10370
Breviolum81939	K11338
Breviolum238752	K00142
Breviolum343307	K03860
Breviolum81311	K04857
Breviolum292707	K10418
Breviolum96920	K15889
Breviolum74640	K09649
Breviolum69749	K07937
Breviolum272559	K01070
Breviolum32137	K15382
Breviolum69641	K10808
Breviolum86146	K13412
Breviolum81766	K00993
Breviolum304695	K08907
Breviolum225820	K10252
Breviolum342999	K08585
Breviolum230442	K10380
Breviolum350876	K10837
Breviolum171939	K10380
Breviolum6923	K24388
Breviolum99721	K15014
Breviolum28185	K10578
Breviolum62016	K06180
Breviolum62938	K12132
Breviolum265185	K03437
Breviolum305381	K13102
Breviolum27567	K01872
Breviolum62246	K08582
Breviolum343068	K19041
Breviolum365199	K11163
Breviolum305629	K12856
Breviolum234410	K13025
Breviolum306644	K04459
Breviolum308398	K13412
Breviolum92336	K01610
Breviolum29869	K08997
Breviolum393374	K02917
Breviolum20123	K01802
Breviolum173307	K13861
Breviolum304440	K05794
Breviolum44686	K17767
Breviolum48906	K03362
Breviolum78292	K01076
Breviolum352553	K13412
Breviolum49438	K22762
Breviolum389270	K07750
Breviolum167318	K17600
Breviolum62530	K24796
Breviolum58003	K05657
Breviolum349284	K01057
Breviolum172208	K09837
Breviolum318172	K04043
Breviolum51163	K06639
Breviolum184486	K21396
Breviolum225702	K01647
Breviolum305089	K01176
Breviolum343937	K20029
Breviolum52946	K02876
Breviolum390358	K15377
Breviolum7686	K03790
Breviolum33181	K03834
Breviolum69170	K12451
Breviolum27564	K02183
Breviolum207886	K05812
Breviolum6844	K08582
Breviolum93063	K10799
Breviolum182636	K13207
Breviolum26841	K23257
Breviolum305443	K00323
Breviolum311128	K05766
Breviolum65556	K10380
Breviolum62888	K15866
Breviolum74797	K25226
Breviolum6925	K01188
Breviolum59822	K06158
Breviolum389595	K06180
Breviolum38113	K02427
Breviolum353602	K22071
Breviolum5151	K19760
Breviolum302982	K00476
Breviolum2903	K26089
Breviolum209050	K02371
Breviolum226969	K04739
Breviolum344901	K12132
Breviolum33024	K03924
Breviolum272212	K19755
Breviolum229606	K05275
Breviolum47676	K01802
Breviolum6864	K03327
Breviolum48952	K06942
Breviolum69880	K03363
Breviolum304161	K06258
Breviolum73028	K01462
Breviolum385419	K20166
Breviolum48258	K18561
Breviolum98979	K01874
Breviolum344152	K02971
Breviolum230544	K03294
Breviolum70441	K24070
Breviolum305739	K15442
Breviolum305155	K12184
Breviolum318025	K10949
Breviolum274321	K20242
Breviolum266137	K07375
Breviolum264234	K12598
Breviolum63775	K12836
Breviolum164223	K15015
Breviolum71097	K11481
Breviolum46526	K17279
Breviolum313729	K13412
Breviolum92812	K24729
Breviolum42082	K03247
Breviolum82066	K14696
Breviolum23977	K14376
Breviolum206535	K20466
Breviolum240998	K03113
Breviolum32926	K09503
Breviolum176626	K09628
Breviolum387021	K10413
Breviolum59296	K01307
Breviolum383562	K17623
Breviolum268133	K12444
Breviolum36908	K15303
Breviolum69774	K24047
Breviolum312799	K15270
Breviolum74994	K08770
Breviolum186897	K17256
Breviolum69505	K14565
Breviolum193792	K07407
Breviolum6345	K07297
Breviolum69700	K13566
Breviolum40403	K22614
Breviolum346383	K17710
Breviolum271767	K02865
Breviolum62488	K22614
Breviolum65917	K01535
Breviolum345287	K03105
Breviolum70600	K03424
Breviolum78519	K04886
Breviolum31296	K00611
Breviolum388504	K04739
Breviolum182298	K04688
Breviolum88884	K14855
Breviolum345566	K11209
Breviolum50697	K03593
Breviolum51414	K06515
Breviolum190498	K12598
Breviolum36168	K06974
Breviolum58761	K07951
Breviolum227375	K01135
Breviolum58831	K04892
Breviolum97478	K08498
Breviolum213521	K09540
Breviolum231676	K17790
Breviolum264669	K10380
Breviolum70453	K10394
Breviolum305652	K00750
Breviolum74643	K09485
Breviolum71039	K15377
Breviolum38076	K04460
Breviolum383315	K10768
Breviolum172768	K04838
Breviolum7019	K13366
Breviolum59362	K11968
Breviolum211334	K08153
Breviolum403388	K07889
Breviolum74429	K13412
Breviolum2397	K23677
Breviolum176975	K02112
Breviolum69084	K03841
Breviolum87074	K08151
Breviolum310249	K13205
Breviolum264338	K05681
Breviolum68480	K10380
Breviolum75359	K23789
Breviolum304839	K16457
Breviolum70976	K17301
Breviolum386979	K03462
Breviolum207993	K00939
Breviolum51278	K12450
Breviolum86065	K23289
Breviolum227338	K20607
Breviolum93203	K00215
Breviolum92664	K06677
Breviolum68328	K00364
Breviolum62448	K09514
Breviolum5216	K24936
Breviolum281791	K11884
Breviolum60891	K12132
Breviolum72990	K03272
Breviolum265588	K05766
Breviolum311101	K10355
Breviolum74710	K14326
Breviolum383494	K08343
Breviolum237437	K01883
Breviolum265043	K08577
Breviolum25311	K11996
Breviolum86725	K08857
Breviolum226833	K19882
Breviolum390489	K02634
Breviolum23178	K01276
Breviolum33556	K11136
Breviolum196321	K02523
Breviolum384550	K16219
Breviolum69014	K03470
Breviolum303485	K01609
Breviolum230833	K10879
Breviolum390603	K00002
Breviolum93629	K04459
Breviolum48639	K04780
Breviolum56895	K16813
Breviolum282789	K02528
Breviolum290283	K07375
Breviolum32139	K07407
Breviolum55270	K00889
Breviolum51113	K12392
Breviolum166961	K18443
Breviolum266066	K03782
Breviolum28928	K05389
Breviolum83215	K00434
Breviolum364775	K01201
Breviolum305403	K10949
Breviolum389651	K19269
Breviolum47231	K16748
Breviolum49143	K13510
Breviolum82078	K13750
Breviolum306822	K16911
Breviolum19493	K00927
Breviolum33477	K02259
Breviolum270173	K00688
Breviolum78512	K10799
Breviolum206566	K01519
Breviolum225931	K02183
Breviolum71031	K06180
Breviolum95591	K14963
Breviolum96188	K00889
Breviolum62050	K13342
Breviolum278667	K02908
Breviolum172182	K03686
Breviolum387974	K07936
Breviolum195826	K07636
Breviolum226400	K17508
Breviolum267294	K03119
Breviolum387267	K24635
Breviolum233142	K22763
Breviolum31870	K03303
Breviolum94630	K10370
Breviolum269472	K01647
Breviolum99681	K01267
Breviolum33137	K07748
Breviolum387896	K22074
Breviolum2281	K06178
Breviolum22307	K00226
Breviolum81385	K14950
Breviolum16748	K14994
Breviolum3879	K12836
Breviolum308082	K06180
Breviolum75072	K13023
Breviolum62761	K08857
Breviolum227912	K22763
Breviolum88117	K10325
Breviolum99082	K16075
Breviolum82355	K03798
Breviolum303487	K08827
Breviolum57968	K04930
Breviolum68190	K00573
Breviolum228537	K05841
Breviolum269561	K01588
Breviolum69431	K02349
Breviolum59807	K02731
Breviolum27510	K13412
Breviolum226972	K10658
Breviolum90391	K15710
Breviolum210023	K07305
Breviolum206521	K13412
Breviolum349210	K08582
Breviolum23305	K09579
Breviolum253424	K12898
Breviolum189639	K13611
Breviolum78312	K02886
Breviolum235818	K11479
Breviolum35506	K07917
Breviolum75000	K12319
Breviolum74693	K10380
Breviolum387162	K07874
Breviolum43800	K00630
Breviolum79807	K08869
Breviolum95134	K19882
Breviolum391355	K10380
Breviolum23529	K10967
Breviolum67825	K09624
Breviolum50752	K11968
Breviolum87835	K14944
Breviolum192437	K06943
Breviolum308810	K05665
Breviolum92061	K19513
Breviolum184617	K23257
Breviolum242852	K10419
Breviolum95270	K18482
Breviolum69814	K15920
Breviolum228777	K23003
Breviolum27927	K03627
Breviolum215662	K12621
Breviolum226338	K16462
Breviolum87152	K23788
Breviolum34468	K00648
Breviolum70708	K01802
Breviolum391859	K23855
Breviolum234141	K17943
Breviolum384534	K01438
Breviolum83767	K15920
Breviolum226422	K21993
Breviolum269650	K09648
Breviolum211336	K03686
Breviolum309276	K18416
Breviolum98955	K15015
Breviolum62896	K00318
Breviolum176693	K03762
Breviolum18296	K03768
Breviolum213988	K05929
Breviolum32782	K04460
Breviolum75087	K05708
Breviolum391568	K02873
Breviolum8618	K21440
Breviolum345982	K23882
Breviolum270044	K03327
Breviolum178249	K12835
Breviolum88793	K23048
Breviolum1705	K15281
Breviolum74568	K04908
Breviolum35402	K01610
Breviolum69511	K00031
Breviolum387207	K09512
Breviolum31381	K10442
Breviolum345840	K06269
Breviolum264760	K04712
Breviolum33167	K15013
Breviolum199073	K09751
Breviolum277960	K09142
Breviolum173624	K03737
Breviolum350275	K17584
Breviolum16713	K20777
Breviolum51228	K22387
Breviolum388273	K14776
Breviolum98698	K12850
Breviolum386026	K03100
Breviolum386751	K05673
Breviolum69516	K08869
Breviolum72554	K02155
Breviolum54531	K01792
Breviolum72733	K00710
Breviolum401018	K12399
Breviolum18948	K00557
Breviolum386353	K00814
Breviolum280192	K14566
Breviolum82112	K16675
Breviolum194833	K06694
Breviolum74448	K08606
Breviolum2309	K10967
Breviolum264652	K10840
Breviolum92807	K12132
Breviolum167829	K00615
Breviolum264963	K12891
Breviolum186755	K10408
Breviolum69181	K10364
Breviolum63124	K03635
Breviolum310202	K03165
Breviolum93415	K10908
Breviolum81938	K15026
Breviolum82090	K14458
Breviolum27801	K01802
Breviolum89400	K06178
Breviolum32642	K04950
Breviolum345191	K13698
Breviolum69695	K11416
Breviolum422081	K07937
Breviolum40154	K24512
Breviolum59429	K00557
Breviolum27015	K00898
Breviolum387668	K11713
Breviolum63241	K11540
Breviolum70893	K19882
