Breviolum81386	K19678
Breviolum55144	K06269
Breviolum15490	K10408
Breviolum144703	K03164
Breviolum159196	K07250
Breviolum285073	K11703
Breviolum216931	K10436
Breviolum179908	K01892
Breviolum250511	K22857
Breviolum159668	K01338
Breviolum117016	K00059
Breviolum40783	K01179
Breviolum68038	K09553
Breviolum172129	K23051
Breviolum68666	K17943
Breviolum56672	K15015
Breviolum208425	K04905
Breviolum73264	K05516
Breviolum148296	K01673
Breviolum42139	K15333
Breviolum83588	K06942
Breviolum214517	K14589
Breviolum106388	K04412
Breviolum15924	K24835
Breviolum157146	K15272
Breviolum440	K20872
Breviolum80483	K04382
Breviolum180926	K10390
Breviolum276471	K03002
Breviolum245772	K13720
Breviolum276133	K00921
Breviolum65201	K13117
Breviolum310401	K12823
Breviolum275510	K21435
Breviolum279728	K03424
Breviolum30335	K00859
Breviolum283998	K02887
Breviolum132872	K01382
Breviolum957	K10408
Breviolum32627	K23438
Breviolum155342	K16726
Breviolum106469	K08679
Breviolum241993	K00939
Breviolum69218	K18595
Breviolum44523	K07880
Breviolum112562	K11262
Breviolum209700	K01201
Breviolum276774	K23404
Breviolum162196	K02871
Breviolum114626	K03686
Breviolum407	K06269
Breviolum46157	K14808
Breviolum222758	K14209
Breviolum158203	K00710
Breviolum283224	K14442
Breviolum86784	K12231
Breviolum238870	K01404
Breviolum81463	K22372
Breviolum174080	K09592
Breviolum156852	K00948
Breviolum158408	K14018
Breviolum124118	K00889
Breviolum217138	K17508
Breviolum94897	K15083
Breviolum81450	K20121
Breviolum178365	K09500
Breviolum125813	K16462
Breviolum89763	K09486
Breviolum245425	K12436
Breviolum93464	K22182
Breviolum140141	K00116
Breviolum37781	K10860
Breviolum239689	K19600
Breviolum277329	K15336
Breviolum273203	K03857
Breviolum60386	K07915
Breviolum75548	K14411
Breviolum64282	K04885
Breviolum176536	K10358
Breviolum241755	K19600
Breviolum287438	K00681
Breviolum274094	K13412
Breviolum275105	K17911
Breviolum180422	K05656
Breviolum37593	K02950
Breviolum237607	K25475
Breviolum246582	K01775
Breviolum271905	K04849
Breviolum75197	K03303
Breviolum40944	K07198
Breviolum28600	K10380
Breviolum275605	K19519
Breviolum178899	K09513
Breviolum139545	K12825
Breviolum19993	K13448
Breviolum248553	K18443
Breviolum46216	K01414
Breviolum60742	K00573
Breviolum60092	K10085
Breviolum88809	K18752
Breviolum84611	K01379
Breviolum58223	K00099
Breviolum47277	K01279
Breviolum19538	K12811
Breviolum128978	K12829
Breviolum282016	K00878
Breviolum239374	K12823
Breviolum130348	K01951
Breviolum74220	K07126
Breviolum76706	K03327
Breviolum148558	K10393
Breviolum245796	K20242
Breviolum186415	K07874
Breviolum22098	K10300
Breviolum242668	K04688
Breviolum55192	K25425
Breviolum84229	K04610
Breviolum36848	K08848
Breviolum179859	K15190
Breviolum76774	K07376
Breviolum57880	K00128
Breviolum111012	K07243
Breviolum283623	K10392
Breviolum90658	K14157
Breviolum105268	K21438
Breviolum204881	K02738
Breviolum73775	K21866
Breviolum104119	K25896
Breviolum252666	K07376
Breviolum14118	K01365
Breviolum278186	K11600
Breviolum98739	K12823
Breviolum90685	K05692
Breviolum129729	K14944
Breviolum272127	K00071
Breviolum244275	K17545
Breviolum306004	K00077
Breviolum136134	K00777
Breviolum272335	K06997
Breviolum183915	K03872
Breviolum213052	K00592
Breviolum125878	K07514
Breviolum216419	K05016
Breviolum19755	K25471
Breviolum210456	K22824
Breviolum84245	K07404
Breviolum69924	K01792
Breviolum76294	K24764
Breviolum151048	K12373
Breviolum105094	K08869
Breviolum74053	K08269
Breviolum146771	K01135
Breviolum31804	K12132
Breviolum72905	K10408
Breviolum39278	K09680
Breviolum43055	K05330
Breviolum103720	K10408
Breviolum173243	K25166
Breviolum17538	K10380
Breviolum90988	K17086
Breviolum60379	K13412
Breviolum16774	K24175
Breviolum65981	K01076
Breviolum121952	K00276
Breviolum38524	K02051
Breviolum280924	K07908
Breviolum62417	K06228
Breviolum94072	K11838
Breviolum107647	K06215
Breviolum69529	K12397
Breviolum83155	K17800
Breviolum39211	K10799
Breviolum56419	K17964
Breviolum84618	K02857
Breviolum141627	K02184
Breviolum54334	K04083
Breviolum181149	K14209
Breviolum89556	K00645
Breviolum95426	K06901
Breviolum293688	K10408
Breviolum110636	K01648
Breviolum61007	K25380
Breviolum176615	K22745
Breviolum104264	K14402
Breviolum116896	K03737
Breviolum84550	K01438
Breviolum208898	K19539
Breviolum127086	K01689
Breviolum285808	K11418
Breviolum274648	K12492
Breviolum45101	K17914
Breviolum102322	K04874
Breviolum53226	K14026
Breviolum139029	K21989
Breviolum52767	K11858
Breviolum77971	K14709
Breviolum141906	K00700
Breviolum90113	K07002
Breviolum66487	K08794
Breviolum78216	K07565
Breviolum207744	K20223
Breviolum270792	K02021
Breviolum149569	K00789
Breviolum56016	K10395
Breviolum178560	K10380
Breviolum80798	K11717
Breviolum76347	K10777
Breviolum39098	K09480
Breviolum209463	K05841
Breviolum180893	K17600
Breviolum45735	K03183
Breviolum84325	K10408
Breviolum4789	K06689
Breviolum120407	K24759
Breviolum271499	K00045
Breviolum175204	K10869
Breviolum91839	K01240
Breviolum79388	K25808
Breviolum99590	K06180
Breviolum80805	K14755
Breviolum177318	K24242
Breviolum127565	K04842
Breviolum176149	K10408
Breviolum279224	K02293
Breviolum117882	K14026
Breviolum46577	K09502
Breviolum21827	K07178
Breviolum276482	K04774
Breviolum59236	K14326
Breviolum272941	K00612
Breviolum68296	K12132
Breviolum240340	K13412
Breviolum20646	K04856
Breviolum6387	K22762
Breviolum94887	K02937
Breviolum276918	K02959
Breviolum15077	K01338
Breviolum121376	K20367
Breviolum237486	K07304
Breviolum36702	K25656
Breviolum171969	K15272
Breviolum142353	K00059
Breviolum270743	K15259
Breviolum60099	K02927
Breviolum22596	K20884
Breviolum72373	K01414
Breviolum173930	K01768
Breviolum18810	K16482
Breviolum221165	K23438
Breviolum171848	K12385
Breviolum129835	K00548
Breviolum88970	K23730
Breviolum237666	K18079
Breviolum157159	K05791
Breviolum27159	K11975
Breviolum44530	K01769
Breviolum63484	K19329
Breviolum44293	K01379
Breviolum209749	K05282
Breviolum157309	K10394
Breviolum216571	K15335
Breviolum156411	K15259
Breviolum69878	K03657
Breviolum16639	K22614
Breviolum104724	K02984
Breviolum24568	K03386
Breviolum15841	K08193
Breviolum272677	K14326
Breviolum214294	K23739
Breviolum65742	K10405
Breviolum15864	K12132
Breviolum247802	K00249
Breviolum37482	K04955
Breviolum206250	K19041
Breviolum113504	K17341
Breviolum37485	K00726
Breviolum69518	K16578
Breviolum270987	K03596
Breviolum274417	K00008
Breviolum58651	K08869
Breviolum21499	K16281
Breviolum94939	K12860
Breviolum85287	K04990
Breviolum28452	K16190
Breviolum164071	K09648
Breviolum209279	K12483
Breviolum58913	K03428
Breviolum208632	K20300
Breviolum57841	K03679
Breviolum66164	K24736
Breviolum319613	K03102
Breviolum140986	K12035
Breviolum181204	K01214
Breviolum220845	K18849
Breviolum16803	K12323
Breviolum35611	K01236
Breviolum208936	K22071
Breviolum275201	K03365
Breviolum24250	K22614
Breviolum55079	K10840
Breviolum80380	K15047
Breviolum273323	K08857
Breviolum64447	K17267
Breviolum127866	K12132
Breviolum40547	K19947
Breviolum21859	K10589
Breviolum84334	K07968
Breviolum175925	K21440
Breviolum210589	K20367
Breviolum161404	K03438
Breviolum21852	K04905
Breviolum46191	K11392
Breviolum175362	K20223
Breviolum3317	K08997
Breviolum208349	K20877
Breviolum278442	K07901
Breviolum160014	K01719
Breviolum57154	K17586
Breviolum53986	K10357
Breviolum157697	K22282
Breviolum242313	K05643
Breviolum24259	K10380
Breviolum53107	K19269
Breviolum18930	K15634
Breviolum56440	K03281
Breviolum36336	K16055
Breviolum113126	K24205
Breviolum79464	K15837
Breviolum75928	K06147
Breviolum82660	K06640
Breviolum173852	K13675
Breviolum8311	K09941
Breviolum46111	K01456
Breviolum272738	K14018
Breviolum21492	K00641
Breviolum15274	K06221
Breviolum131019	K05312
Breviolum47641	K14004
Breviolum10324	K05658
Breviolum174262	K00814
Breviolum118206	K17906
Breviolum98783	K16744
Breviolum99930	K03327
Breviolum277478	K03979
Breviolum139830	K13412
Breviolum119530	K04523
Breviolum67376	K20278
Breviolum63570	K10408
Breviolum84795	K13126
Breviolum29128	K12132
Breviolum58718	K01495
Breviolum71722	K11583
Breviolum177414	K01236
Breviolum249866	K17616
Breviolum113938	K23909
Breviolum54364	K03437
Breviolum85092	K07151
Breviolum114447	K09624
Breviolum217724	K00327
Breviolum240357	K13412
Breviolum123776	K21437
Breviolum180565	K05613
Breviolum38615	K25192
Breviolum138566	K05677
Breviolum57061	K12183
Breviolum57910	K14290
Breviolum69561	K25895
Breviolum125914	K13024
Breviolum121265	K09569
Breviolum168821	K10408
Breviolum238028	K00249
Breviolum101486	K12823
Breviolum120733	K15377
Breviolum82630	K03147
Breviolum21001	K05766
Breviolum208911	K02150
Breviolum85043	K08776
Breviolum60015	K11204
Breviolum158751	K13412
Breviolum16333	K02836
Breviolum279567	K11744
Breviolum74932	K07766
Breviolum87388	K13761
Breviolum57800	K14997
Breviolum75225	K02328
Breviolum72888	K17681
Breviolum20450	K13444
Breviolum246028	K04885
Breviolum211370	K18059
Breviolum147581	K09503
Breviolum176324	K17570
Breviolum172972	K09553
Breviolum213716	K12606
Breviolum245929	K23727
Breviolum101245	K07668
Breviolum308338	K10380
Breviolum126898	K05641
Breviolum284899	K12460
Breviolum138956	K02901
Breviolum56941	K04854
Breviolum44599	K10380
Breviolum111262	K19753
Breviolum40047	K13177
Breviolum96473	K06269
Breviolum101804	K01179
Breviolum207403	K00889
Breviolum178675	K01179
Breviolum119422	K02900
Breviolum163928	K00108
Breviolum95490	K13412
Breviolum38505	K15667
Breviolum118905	K19756
Breviolum277346	K08798
Breviolum37274	K02183
Breviolum31904	K12445
Breviolum156939	K09592
Breviolum57607	K03849
Breviolum178142	K16197
Breviolum315163	K19603
Breviolum104246	K08913
Breviolum28259	K10872
Breviolum239494	K02349
Breviolum80784	K06269
Breviolum40768	K04459
Breviolum75526	K22864
Breviolum94604	K01179
Breviolum113764	K03260
Breviolum58253	K15042
Breviolum276397	K22588
Breviolum153241	K01265
Breviolum110052	K10380
Breviolum84393	K07241
Breviolum86261	K10392
Breviolum59047	K06941
Breviolum36762	K11420
Breviolum65750	K00612
Breviolum106840	K15100
Breviolum24311	K14645
Breviolum19224	K20242
Breviolum82639	K08489
Breviolum18604	K16816
Breviolum276042	K13696
Breviolum205178	K15920
Breviolum117703	K04409
Breviolum102506	K17268
Breviolum130549	K02516
Breviolum38757	K21440
Breviolum58985	K00434
Breviolum177180	K12471
Breviolum16728	K08735
Breviolum131480	K05662
Breviolum156193	K10380
Breviolum145467	K03695
Breviolum241987	K22935
Breviolum140001	K05236
Breviolum79426	K09566
Breviolum317238	K20279
Breviolum142663	K05592
Breviolum80337	K22857
Breviolum40445	K00002
Breviolum275870	K05349
Breviolum91988	K15449
Breviolum111627	K04739
Breviolum205529	K01491
Breviolum69498	K05849
Breviolum187029	K01365
Breviolum61993	K12460
Breviolum76045	K13126
Breviolum274787	K02183
Breviolum27718	K13989
Breviolum42010	K23012
Breviolum270874	K17584
Breviolum11732	K01511
Breviolum158493	K16675
Breviolum237999	K04978
Breviolum146016	K00898
Breviolum172532	K20028
Breviolum85785	K12479
Breviolum277728	K07910
Breviolum51318	K10380
Breviolum221764	K01802
Breviolum116044	K00665
Breviolum53131	K00476
Breviolum284117	K17964
Breviolum174231	K11968
Breviolum12782	K00079
Breviolum94951	K00058
Breviolum98295	K07376
Breviolum148861	K10669
Breviolum58986	K24939
Breviolum55238	K04955
Breviolum21011	K10380
Breviolum174846	K25210
Breviolum210538	K16185
Breviolum36984	K06180
Breviolum247284	K23424
Breviolum78965	K08272
Breviolum69260	K04955
Breviolum130894	K16271
Breviolum12646	K19329
Breviolum103679	K08827
Breviolum138867	K20889
Breviolum208685	K08796
Breviolum216828	K25166
Breviolum94735	K06928
Breviolum32150	K22940
Breviolum247068	K10408
Breviolum157874	K09773
Breviolum208656	K11262
Breviolum115171	K17339
Breviolum238942	K01054
Breviolum112575	K24750
Breviolum39594	K01551
Breviolum207723	K01698
Breviolum112473	K22614
Breviolum75080	K05516
Breviolum73294	K01556
Breviolum57041	K07583
Breviolum249528	K01710
Breviolum207027	K00604
Breviolum110326	K11729
Breviolum283476	K01008
Breviolum275444	K05290
Breviolum12895	K12391
Breviolum214569	K04608
Breviolum271083	K01915
Breviolum148960	K09571
Breviolum86269	K01873
Breviolum205020	K00943
Breviolum93429	K22857
Breviolum151852	K04460
Breviolum206384	K01689
Breviolum53710	K06184
Breviolum15577	K01070
Breviolum25075	K13448
Breviolum158130	K25587
Breviolum101469	K03522
Breviolum48428	K00815
Breviolum80032	K02471
Breviolum75764	K14824
Breviolum239317	K06213
Breviolum125947	K12132
Breviolum99980	K03942
Breviolum106948	K04043
Breviolum90250	K00545
Breviolum97944	K12460
Breviolum125342	K04345
Breviolum38959	K00872
Breviolum119395	K23025
Breviolum243168	K17725
Breviolum208078	K09511
Breviolum113961	K04840
Breviolum35389	K10455
Breviolum62053	K00665
Breviolum240453	K20726
Breviolum44643	K01076
Breviolum89727	K01139
Breviolum277990	K19761
Breviolum171883	K15111
Breviolum311130	K14852
Breviolum82202	K08515
Breviolum16471	K03593
Breviolum92235	K02964
Breviolum172681	K03321
Breviolum239042	K03929
Breviolum79421	K14007
Breviolum69899	K07806
Breviolum65766	K13647
Breviolum174337	K09592
Breviolum74457	K03327
Breviolum176645	K12348
Breviolum8616	K13210
Breviolum9071	K07931
Breviolum280996	K01216
Breviolum206304	K15889
Breviolum239271	K06911
Breviolum185881	K00472
Breviolum82388	K15015
Breviolum309566	K14379
Breviolum42925	K00987
Breviolum68273	K01537
Breviolum69433	K10408
Breviolum82427	K05349
Breviolum94943	K18460
Breviolum206371	K10594
Breviolum695	K10644
Breviolum80397	K02987
Breviolum317221	K03013
Breviolum88907	K02920
Breviolum69399	K09469
Breviolum174644	K19398
Breviolum10184	K03164
Breviolum241512	K10413
Breviolum95349	K02934
Breviolum62226	K15104
Breviolum57016	K00703
Breviolum92571	K08176
Breviolum32563	K10860
Breviolum139966	K07376
Breviolum254593	K10420
Breviolum40519	K21805
Breviolum85389	K04885
Breviolum46135	K12823
Breviolum182335	K01205
Breviolum92609	K22763
Breviolum17113	K01854
Breviolum157670	K04518
Breviolum239061	K22858
Breviolum36366	K01488
Breviolum239763	K05812
Breviolum270752	K11592
Breviolum16265	K22733
Breviolum33470	K20303
Breviolum271847	K11163
Breviolum32608	K21991
Breviolum160970	K18953
Breviolum55827	K01188
Breviolum55175	K08342
Breviolum80229	K00557
Breviolum131934	K23490
Breviolum118753	K24729
Breviolum108081	K02492
Breviolum178182	K23256
Breviolum57100	K13345
Breviolum24591	K20031
Breviolum44638	K05104
Breviolum86210	K10632
Breviolum178985	K19041
Breviolum179659	K22763
Breviolum67394	K08906
Breviolum45258	K13806
Breviolum209947	K07652
Breviolum307967	K17710
Breviolum39772	K15303
Breviolum180061	K15015
Breviolum180173	K02183
Breviolum58436	K12892
Breviolum79340	K13412
Breviolum79175	K19225
Breviolum77098	K07407
Breviolum8898	K22684
Breviolum94520	K01404
Breviolum36992	K14759
Breviolum306095	K15503
Breviolum172497	K00933
Breviolum91082	K26006
Breviolum278316	K10523
Breviolum23466	K07374
Breviolum277077	K16538
Breviolum17218	K10277
Breviolum138828	K10370
Breviolum93332	K02966
Breviolum80894	K04515
Breviolum101098	K01187
Breviolum140012	K13412
Breviolum158360	K08568
Breviolum238453	K22943
Breviolum69227	K14297
Breviolum75111	K19219
Breviolum90502	K13184
Breviolum208292	K16726
Breviolum60380	K03924
Breviolum137576	K01194
Breviolum177895	K20184
Breviolum66895	K14803
Breviolum217733	K05696
Breviolum75891	K04078
Breviolum92121	K17065
Breviolum16820	K16900
Breviolum77845	K10415
Breviolum87396	K10615
Breviolum124351	K23788
Breviolum102806	K00789
Breviolum79567	K23882
Breviolum10162	K08486
Breviolum207775	K14652
Breviolum204737	K10380
Breviolum77129	K23541
Breviolum43734	K01001
Breviolum86736	K09502
Breviolum161695	K24991
Breviolum272926	K04515
Breviolum32073	K21396
Breviolum80671	K04854
Breviolum280188	K08983
Breviolum20092	K04688
Breviolum64271	K15789
Breviolum240907	K03068
Breviolum215381	K00894
Breviolum27013	K03320
Breviolum44879	K03238
Breviolum133065	K18932
Breviolum80383	K08794
Breviolum283927	K03026
Breviolum21498	K14617
Breviolum111953	K17299
Breviolum160592	K05021
Breviolum73995	K16302
Breviolum86676	K14536
Breviolum273780	K07115
Breviolum57107	K07146
Breviolum45817	K00882
Breviolum37848	K08568
Breviolum77963	K08582
Breviolum210383	K10737
Breviolum135566	K02183
Breviolum66998	K01148
Breviolum176587	K20069
Breviolum73498	K09142
Breviolum1139	K01008
Breviolum70106	K09608
Breviolum66735	K15083
Breviolum138705	K20093
Breviolum217656	K25896
Breviolum74356	K01805
Breviolum173616	K00814
Breviolum54833	K08869
Breviolum115147	K00558
Breviolum273043	K12132
Breviolum219874	K01488
Breviolum213464	K14556
Breviolum59131	K01120
Breviolum134711	K03283
Breviolum141245	K10406
Breviolum86841	K17508
Breviolum156039	K13302
Breviolum281825	K03500
Breviolum132105	K07874
Breviolum238402	K10277
Breviolum55282	K14026
Breviolum58816	K11113
Breviolum34093	K12320
Breviolum274952	K13704
Breviolum934	K24512
Breviolum40136	K04043
Breviolum86827	K12132
Breviolum120930	K13412
Breviolum17171	K08582
Breviolum241394	K14213
Breviolum241548	K08341
Breviolum204825	K04460
Breviolum281450	K22855
Breviolum101901	K03762
Breviolum248346	K13010
Breviolum56354	K17609
Breviolum86869	K08734
Breviolum101045	K10335
Breviolum77603	K14401
Breviolum160816	K00750
Breviolum104762	K14411
Breviolum109253	K14379
Breviolum100339	K00545
Breviolum103395	K03257
Breviolum82495	K08076
Breviolum51877	K11996
Breviolum80319	K00826
Breviolum58591	K13985
Breviolum23046	K07198
Breviolum40464	K05665
Breviolum223784	K24748
Breviolum209988	K17570
Breviolum272521	K05734
Breviolum173820	K11426
Breviolum95117	K15100
Breviolum184862	K24205
Breviolum121704	K08193
Breviolum151497	K16339
Breviolum39474	K08803
Breviolum93837	K01893
Breviolum58404	K11481
Breviolum69855	K10380
Breviolum41752	K00508
Breviolum42512	K22763
Breviolum238037	K24524
Breviolum95826	K14326
Breviolum174365	K21867
Breviolum79132	K08917
Breviolum86239	K05643
Breviolum65991	K25698
Breviolum132122	K12850
Breviolum311392	K00384
Breviolum99130	K03008
Breviolum50244	K00476
Breviolum78034	K10614
Breviolum310200	K19682
Breviolum272714	K13412
Breviolum125202	K18416
Breviolum101312	K12844
Breviolum79622	K05805
Breviolum86254	K15026
Breviolum159950	K07573
Breviolum56676	K19607
Breviolum178110	K11583
Breviolum112463	K08827
Breviolum69963	K12607
Breviolum83202	K15013
Breviolum207122	K06180
Breviolum58979	K06994
Breviolum77556	K11718
Breviolum136038	K16749
Breviolum157263	K13611
Breviolum38494	K10260
Breviolum12260	K10408
Breviolum132877	K05668
Breviolum175135	K10380
Breviolum36761	K04515
Breviolum147818	K04739
Breviolum73729	K08739
Breviolum43367	K08059
Breviolum171853	K07238
Breviolum17027	K01081
Breviolum205373	K00287
Breviolum28030	K00898
Breviolum67724	K03235
Breviolum65042	K01880
Breviolum142380	K00895
Breviolum112007	K07407
Breviolum209526	K14802
Breviolum204720	K05605
Breviolum21989	K00106
Breviolum19763	K22857
Breviolum64817	K15033
Breviolum51637	K17630
Breviolum206989	K03438
Breviolum37580	K16900
Breviolum143687	K01933
Breviolum209890	K10408
Breviolum59072	K00020
Breviolum273020	K11749
Breviolum43025	K04564
Breviolum92230	K05673
Breviolum253319	K11420
Breviolum105211	K07552
Breviolum205741	K00434
Breviolum38950	K09990
Breviolum44108	K14863
Breviolum245277	K13124
Breviolum249979	K02183
Breviolum52403	K01176
Breviolum272484	K14407
Breviolum204755	K06180
Breviolum175324	K09941
Breviolum37283	K03797
Breviolum250577	K01535
Breviolum120350	K13861
Breviolum208173	K10773
Breviolum287532	K19730
Breviolum69378	K17725
Breviolum98111	K08819
Breviolum207168	K07767
Breviolum17159	K17609
Breviolum124074	K01696
Breviolum57493	K03574
Breviolum205592	K07115
Breviolum61434	K14774
Breviolum84644	K14802
Breviolum22571	K14427
Breviolum151089	K03678
Breviolum45253	K23541
Breviolum118026	K17341
Breviolum79178	K16368
Breviolum180905	K15102
Breviolum206692	K17278
Breviolum69324	K24473
Breviolum24669	K14674
Breviolum123588	K12309
Breviolum22305	K15278
Breviolum4490	K18104
Breviolum156919	K01354
Breviolum308365	K17964
Breviolum180638	K01785
Breviolum277586	K22073
Breviolum30613	K01534
Breviolum158140	K08857
Breviolum102314	K23330
Breviolum173636	K12430
Breviolum61431	K15276
Breviolum22689	K10645
Breviolum210190	K00545
Breviolum30945	K10423
Breviolum64573	K07198
Breviolum156691	K13412
Breviolum45497	K10798
Breviolum275379	K12132
Breviolum109298	K12178
Breviolum240797	K01689
Breviolum54314	K20302
Breviolum241117	K11703
Breviolum45912	K20176
Breviolum100230	K07456
Breviolum83929	K01050
Breviolum69582	K07783
Breviolum35989	K19704
Breviolum238674	K17065
Breviolum15247	K08681
Breviolum28960	K14652
Breviolum207362	K01173
Breviolum194580	K06941
Breviolum155955	K20028
Breviolum95615	K05673
Breviolum57020	K00600
Breviolum210445	K22763
Breviolum313078	K15104
Breviolum157789	K18914
Breviolum154733	K00472
Breviolum157759	K07937
Breviolum139136	K07198
Breviolum50858	K21440
Breviolum206397	K20007
Breviolum209795	K01379
Breviolum64810	K05340
Breviolum113215	K07374
Breviolum147958	K08869
Breviolum55065	K13448
Breviolum209010	K04886
Breviolum318925	K17570
Breviolum123969	K17496
Breviolum63223	K00995
Breviolum40181	K16914
Breviolum76123	K12891
Breviolum17737	K10380
Breviolum109407	K12437
Breviolum158921	K00108
Breviolum272632	K09935
Breviolum548	K14539
Breviolum86654	K10421
Breviolum33208	K03885
Breviolum56173	K00326
Breviolum79734	K00249
Breviolum57064	K06963
Breviolum59103	K00908
Breviolum241388	K15687
Breviolum118674	K10398
Breviolum126387	K00058
Breviolum56334	K00383
Breviolum13017	K01692
Breviolum84626	K12132
Breviolum242850	K14950
Breviolum17472	K10397
Breviolum16563	K08582
Breviolum57898	K13526
Breviolum51232	K10457
Breviolum130468	K12483
Breviolum138036	K25533
Breviolum172723	K02440
Breviolum64739	K03686
Breviolum82209	K00812
Breviolum276342	K03660
Breviolum209215	K00020
Breviolum48883	K24835
Breviolum181458	K00635
Breviolum76093	K19600
Breviolum64761	K02636
Breviolum38583	K00059
Breviolum152147	K16570
Breviolum55347	K00432
Breviolum21297	K03327
Breviolum274766	K10446
Breviolum16761	K03929
Breviolum60081	K15889
Breviolum159493	K05531
Breviolum55130	K21867
Breviolum32505	K16466
Breviolum179741	K11092
Breviolum101460	K02870
Breviolum58612	K15340
Breviolum249516	K18059
Breviolum283606	K06994
Breviolum175967	K02493
Breviolum39823	K01176
Breviolum12569	K02183
Breviolum3952	K01176
Breviolum238897	K24735
Breviolum76957	K14537
Breviolum39737	K00826
Breviolum92892	K12400
Breviolum204651	K19704
Breviolum31814	K19269
Breviolum20690	K10798
Breviolum92850	K14440
Breviolum105974	K05954
Breviolum273982	K11600
Breviolum105138	K05019
Breviolum148542	K20466
Breviolum173809	K16604
Breviolum205286	K00710
Breviolum102428	K10799
Breviolum224904	K12436
Breviolum62058	K01076
Breviolum102196	K04371
Breviolum151336	K10591
Breviolum81574	K06228
Breviolum117360	K12373
Breviolum92450	K12524
Breviolum82543	K08585
Breviolum133535	K14835
Breviolum34389	K07943
Breviolum101477	K24139
Breviolum60394	K04345
Breviolum247530	K03164
Breviolum152051	K22809
Breviolum2770	K22721
Breviolum123365	K03929
Breviolum278413	K10967
Breviolum48020	K14326
Breviolum277119	K24070
Breviolum278421	K20899
Breviolum178692	K01510
Breviolum142681	K03313
Breviolum73826	K04954
Breviolum73651	K13298
Breviolum207683	K00706
Breviolum37158	K13755
Breviolum31715	K12323
Breviolum95354	K02335
Breviolum54410	K13748
Breviolum28950	K17278
Breviolum316402	K14288
Breviolum75486	K18598
Breviolum147201	K03254
Breviolum61883	K04855
Breviolum246150	K17890
Breviolum23092	K11835
Breviolum158489	K19828
Breviolum86257	K04892
Breviolum93641	K06240
Breviolum58909	K13761
Breviolum92260	K04515
Breviolum187469	K01493
Breviolum85005	K10398
Breviolum136327	K04043
Breviolum150655	K12132
Breviolum270980	K00359
Breviolum86284	K20222
Breviolum180394	K11407
Breviolum85443	K01279
Breviolum58300	K21440
Breviolum174673	K11751
Breviolum120595	K00699
Breviolum65702	K04955
Breviolum17046	K01379
Breviolum237540	K10380
Breviolum242586	K10863
Breviolum290860	K09517
Breviolum60659	K02150
Breviolum238957	K06954
Breviolum130835	K17535
Breviolum16082	K10799
Breviolum105860	K18533
Breviolum24343	K25805
Breviolum45850	K12573
Breviolum130445	K01081
Breviolum12963	K00919
Breviolum213138	K18880
Breviolum44155	K23025
Breviolum16131	K10408
Breviolum243608	K06180
Breviolum285355	K13646
Breviolum237445	K13412
Breviolum81664	K10380
Breviolum271529	K00889
Breviolum211180	K04981
Breviolum38010	K00574
Breviolum208730	K10380
Breviolum242713	K07304
Breviolum57307	K18464
Breviolum45831	K25230
Breviolum160359	K03671
Breviolum18743	K11834
Breviolum240859	K00472
Breviolum207799	K14540
Breviolum81473	K03320
Breviolum34463	K00859
Breviolum36952	K08869
Breviolum56088	K06168
Breviolum58343	K12862
Breviolum74273	K11594
Breviolum75144	K19787
Breviolum27858	K14541
Breviolum47155	K11864
Breviolum76162	K24427
Breviolum24395	K14855
Breviolum136145	K10408
Breviolum73001	K01672
Breviolum214283	K00806
Breviolum211891	K02206
Breviolum64402	K14379
Breviolum102988	K10457
Breviolum90654	K01759
Breviolum277174	K19372
Breviolum211422	K01834
Breviolum40489	K14944
Breviolum22966	K01358
Breviolum89730	K04371
Breviolum56362	K23518
Breviolum75106	K10407
Breviolum178017	K01414
Breviolum60827	K00013
Breviolum162372	K00507
Breviolum120719	K19269
Breviolum252579	K21440
Breviolum175620	K22503
Breviolum120198	K16582
Breviolum102717	K11594
Breviolum69812	K05841
Breviolum42762	K22934
Breviolum68330	K13291
Breviolum112819	K06969
Breviolum46483	K04843
Breviolum273230	K10601
Breviolum112719	K00002
Breviolum273818	K00471
Breviolum116530	K02523
Breviolum66498	K17822
Breviolum173810	K14806
Breviolum44286	K23257
Breviolum275716	K13412
Breviolum105847	K08245
Breviolum275846	K11252
Breviolum147474	K14553
Breviolum145910	K06269
Breviolum273895	K06180
Breviolum277579	K08832
Breviolum95975	K12132
Breviolum22845	K18529
Breviolum135158	K01626
Breviolum183770	K07552
Breviolum238166	K03006
Breviolum25080	K03107
Breviolum135068	K11438
Breviolum152948	K25554
Breviolum149967	K12132
Breviolum20526	K09592
Breviolum179190	K17499
Breviolum132775	K14326
Breviolum183173	K04308
Breviolum179889	K13025
Breviolum16004	K03355
Breviolum82990	K13412
Breviolum250543	K08244
Breviolum244921	K09549
Breviolum88420	K08900
Breviolum44564	K11262
Breviolum55106	K01142
Breviolum142061	K10357
Breviolum111542	K10456
Breviolum57459	K00323
Breviolum146098	K12862
Breviolum275582	K23490
Breviolum69979	K16302
Breviolum308611	K14440
Breviolum22416	K06637
Breviolum309625	K01625
Breviolum176081	K18468
Breviolum101908	K01934
Breviolum107807	K03231
Breviolum66075	K19683
Breviolum214216	K03120
Breviolum96397	K00020
Breviolum276229	K20289
Breviolum73757	K08582
Breviolum95406	K13539
Breviolum17016	K13412
Breviolum148420	K06180
Breviolum77478	K00545
Breviolum240115	K00901
Breviolum30640	K04851
